"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","GRC","Greece","2013","2013",39.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","GRC","Greece","2014","2014",40.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","GRC","Greece","2015","2015",39.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","GRC","Greece","2016","2016",41.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","GRC","Greece","2017","2017",41.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","GRC","Greece","2018","2018",43.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","GRC","Greece","2019","2019",43.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","GRC","Greece","2020","2020",43.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","1995","1995",38.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","1996","1996",38.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","1997","1997",38.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","1998","1998",39.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","1999","1999",40,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2000","2000",40.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2001","2001",40.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2002","2002",40.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2003","2003",41.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2004","2004",41.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2005","2005",40.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2006","2006",41.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2007","2007",41,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2008","2008",40.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2009","2009",39.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2010","2010",39.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2011","2011",39.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2012","2012",40.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2013","2013",40.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2014","2014",42.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2015","2015",43.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2016","2016",45.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2017","2017",46.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2018","2018",47.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2019","2019",48.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","HUN","Hungary","2020","2020",47.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2008","2008",56.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2009","2009",51.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2010","2010",51.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2011","2011",51.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2012","2012",52.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2013","2013",52.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2014","2014",53.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2015","2015",54.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2016","2016",56.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2017","2017",57.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2018","2018",57.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2019","2019",56.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2020","2020",52.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ISL","Iceland","2021","2021",53.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","1995","1995",36.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","1996","1996",37.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","1997","1997",38.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","1998","1998",41.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","1999","1999",43.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2000","2000",44.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2001","2001",45.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2002","2002",45.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2003","2003",45.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2004","2004",46,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2005","2005",47.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2006","2006",48,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2007","2007",48.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2008","2008",47.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2009","2009",43.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2010","2010",41.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2011","2011",40.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2012","2012",40,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2013","2013",41,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2014","2014",41.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2015","2015",42.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2016","2016",43.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2017","2017",44.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2018","2018",45.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2019","2019",46.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","IRL","Ireland","2020","2020",45,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","1995","1995",38.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","1996","1996",38.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","1997","1997",38.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","1998","1998",39.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","1999","1999",39.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2000","2000",40.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2001","2001",41.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2002","2002",41.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2003","2003",42.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2004","2004",42.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2005","2005",42.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2006","2006",43,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2007","2007",43.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2008","2008",43.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2009","2009",42.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2010","2010",41.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2011","2011",41.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2012","2012",41.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2013","2013",40.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2014","2014",40.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2015","2015",40.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2016","2016",41,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2017","2017",41.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2018","2018",42,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2019","2019",42.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2020","2020",42,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","ITA","Italy","2021","2021",42.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","1994","1994",53.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","1995","1995",53.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","1996","1996",53.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","1997","1997",53.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","1998","1998",53,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","1999","1999",52.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2000","2000",51.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2001","2001",51.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2002","2002",50.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2003","2003",50.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2004","2004",50.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2005","2005",51.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2006","2006",51.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2007","2007",51.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2008","2008",51.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2009","2009",51.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2010","2010",51.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2011","2011",51.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2012","2012",50.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2013","2013",51.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2014","2014",51.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2015","2015",51.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2016","2016",52.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2017","2017",52.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2018","2018",53.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2019","2019",54.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","JPN","Japan","2020","2020",54.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2004","2004",46.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2005","2005",47.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2006","2006",47.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2007","2007",48.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2008","2008",48.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2009","2009",48,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2010","2010",48.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2011","2011",49.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2012","2012",49.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2013","2013",50.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2014","2014",51,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2015","2015",51.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2016","2016",51.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2017","2017",52,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2018","2018",52,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2019","2019",52.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","KOR","Korea","2020","2020",51.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","1995","1995",53.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","1996","1996",53.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","1997","1997",54.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","1998","1998",56.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","1999","1999",58.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2000","2000",60.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2001","2001",63.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2002","2002",64.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2003","2003",64.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2004","2004",65.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2005","2005",66.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2006","2006",67.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2007","2007",69.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2008","2008",71.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2009","2009",70.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2010","2010",70.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2011","2011",71.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2012","2012",71.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2013","2013",71,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2014","2014",71,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2015","2015",71.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2016","2016",71.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2017","2017",72.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2018","2018",73.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2019","2019",74.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","LUX","Luxembourg","2020","2020",74.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","1993","1993",30.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","1994","1994",30.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","1995","1995",28.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","1996","1996",30,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","1997","1997",30.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","1998","1998",31.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","1999","1999",32.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2000","2000",32.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2001","2001",32,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2002","2002",31.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2003","2003",30.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2004","2004",31.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2005","2005",31,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2006","2006",31.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2007","2007",31.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2008","2008",31.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2009","2009",30.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2010","2010",30.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2011","2011",30.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2012","2012",31.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2013","2013",30.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2014","2014",31,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2015","2015",31.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2016","2016",31.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2017","2017",31.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2018","2018",31.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","MEX","Mexico","2019","2019",31.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","1995","1995",47,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","1996","1996",47.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","1997","1997",49,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","1998","1998",49.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","1999","1999",50.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2000","2000",51.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2001","2001",52.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2002","2002",52.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2003","2003",51.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2004","2004",50.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2005","2005",51.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2006","2006",52.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2007","2007",53.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2008","2008",54.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2009","2009",53.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2010","2010",52.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2011","2011",53,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2012","2012",52.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2013","2013",52,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2014","2014",51.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2015","2015",52,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2016","2016",52.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2017","2017",53.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2018","2018",54.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2019","2019",55.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NLD","Netherlands","2020","2020",54.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NZL","New Zealand","2013","2013",50.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NZL","New Zealand","2014","2014",51.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NZL","New Zealand","2015","2015",51.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NZL","New Zealand","2016","2016",53.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NZL","New Zealand","2017","2017",54.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NZL","New Zealand","2018","2018",54.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NZL","New Zealand","2019","2019",54.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","1990","1990",48.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","1991","1991",47.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","1992","1992",47.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","1993","1993",47.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","1994","1994",47.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","1995","1995",48.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","1996","1996",49.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","1997","1997",50.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","1998","1998",51.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","1999","1999",51.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2000","2000",51.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2001","2001",51.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2002","2002",51.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2003","2003",50.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2004","2004",49.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2005","2005",50.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2006","2006",51.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2007","2007",52.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2008","2008",53.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2009","2009",53,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2010","2010",52.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2011","2011",52.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2012","2012",52.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2013","2013",52.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2014","2014",52.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2015","2015",52.2,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2016","2016",51.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2017","2017",52.1,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2018","2018",52.6,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2019","2019",53,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2020","2020",51.9,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","NOR","Norway","2021","2021",52.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","POL","Poland","1995","1995",38.3,,
